original_url,wayback_url,timestamp,type,products_found
https://www.press.sk/2011+389/,https://web.archive.org/web/20191013231822/https://www.press.sk/2011+389/,20191013231822,PRODUCT,6
https://www.press.sk/2011+389/,https://web.archive.org/web/20191207083858/https://www.press.sk/2011+389/,20191207083858,PRODUCT,6
http://www.press.sk/2012/,https://web.archive.org/web/20160802145931/http://www.press.sk/2012/,20160802145931,PRODUCT,12
https://www.press.sk/2012/,https://web.archive.org/web/20170731080045/https://www.press.sk/2012/,20170731080045,PRODUCT,12
https://www.press.sk/2012/,https://web.archive.org/web/20190721093646/https://www.press.sk/2012/,20190721093646,PRODUCT,13
https://www.press.sk/2012/,https://web.archive.org/web/20190923210729/https://www.press.sk/2012/,20190923210729,PRODUCT,13
https://www.press.sk/2012/,https://web.archive.org/web/20191206002335/https://www.press.sk/2012/,20191206002335,PRODUCT,13
https://www.press.sk/2012/,https://web.archive.org/web/20230311055302/https://www.press.sk/2012/,20230311055302,PRODUCT,13
http://www.press.sk/2012+191/,https://web.archive.org/web/20160802160736/http://www.press.sk/2012+191/,20160802160736,PRODUCT,12
https://www.press.sk/2012+191/,https://web.archive.org/web/20170731022549/https://www.press.sk/2012+191/,20170731022549,PRODUCT,12
https://www.press.sk/2012+191/,https://web.archive.org/web/20190822225108/https://www.press.sk/2012+191/,20190822225108,PRODUCT,12
https://www.press.sk/2012+191/,https://web.archive.org/web/20191017061637/https://www.press.sk/2012+191/,20191017061637,PRODUCT,12
http://www.press.sk/2012+193/,https://web.archive.org/web/20160802221449/http://www.press.sk/2012+193/,20160802221449,PRODUCT,12
http://www.press.sk/2012+193/,https://web.archive.org/web/20170406084912/http://www.press.sk/2012+193/,20170406084912,PRODUCT,12
https://www.press.sk/2012+193/,https://web.archive.org/web/20170731070710/https://www.press.sk/2012+193/,20170731070710,PRODUCT,12
https://www.press.sk/2012+193/,https://web.archive.org/web/20190724005800/https://www.press.sk/2012+193/,20190724005800,PRODUCT,12
https://www.press.sk/2012+193/,https://web.archive.org/web/20190922085039/https://www.press.sk/2012+193/,20190922085039,PRODUCT,12
https://www.press.sk/2012+193/,https://web.archive.org/web/20191115190909/https://www.press.sk/2012+193/,20191115190909,PRODUCT,12
https://www.press.sk/2012+193/atm-c.112012/,https://web.archive.org/web/20191022100219/https://www.press.sk/2012+193/atm-c.112012/,20191022100219,PRODUCT,1
https://www.press.sk/2012+193/atm-c.112012/,https://web.archive.org/web/20191211172425/https://www.press.sk/2012+193/atm-c.112012/,20191211172425,PRODUCT,1
https://www.press.sk/2012+193/atm-c.122012/,https://web.archive.org/web/20191016051059/https://www.press.sk/2012+193/atm-c.122012/,20191016051059,PRODUCT,1
https://www.press.sk/2012+193/atm-c.32012/,https://web.archive.org/web/20191207142717/https://www.press.sk/2012+193/atm-c.32012/,20191207142717,PRODUCT,1
https://www.press.sk/2012+193/atm-c.52012/,https://web.archive.org/web/20191210054636/https://www.press.sk/2012+193/atm-c.52012/,20191210054636,PRODUCT,1
https://www.press.sk/2012+193/atm-c.62012/,https://web.archive.org/web/20191016053105/https://www.press.sk/2012+193/atm-c.62012/,20191016053105,PRODUCT,1
https://www.press.sk/2012+193/atm-c.62012/,https://web.archive.org/web/20191207172747/https://www.press.sk/2012+193/atm-c.62012/,20191207172747,PRODUCT,1
https://www.press.sk/2012+193/atm-c.72012/,https://web.archive.org/web/20191016053805/https://www.press.sk/2012+193/atm-c.72012/,20191016053805,PRODUCT,1
https://www.press.sk/2012+193/atm-c.92012/,https://web.archive.org/web/20191209203913/https://www.press.sk/2012+193/atm-c.92012/,20191209203913,PRODUCT,1
http://www.press.sk/2012+195/,https://web.archive.org/web/20160802161803/http://www.press.sk/2012+195/,20160802161803,PRODUCT,6
http://www.press.sk/2012+195/,https://web.archive.org/web/20170406145817/http://www.press.sk/2012+195/,20170406145817,PRODUCT,6
https://www.press.sk/2012+195/,https://web.archive.org/web/20190822140306/https://www.press.sk/2012+195/,20190822140306,PRODUCT,6
https://www.press.sk/2012+195/,https://web.archive.org/web/20191017060745/https://www.press.sk/2012+195/,20191017060745,PRODUCT,6
https://www.press.sk/2012+195/,https://web.archive.org/web/20191214182236/https://www.press.sk/2012+195/,20191214182236,PRODUCT,6
https://www.press.sk/2012+388/,https://web.archive.org/web/20170730214649/https://www.press.sk/2012+388/,20170730214649,PRODUCT,6
https://www.press.sk/2012+388/,https://web.archive.org/web/20190823093314/https://www.press.sk/2012+388/,20190823093314,PRODUCT,6
https://www.press.sk/2012+388/,https://web.archive.org/web/20191013232358/https://www.press.sk/2012+388/,20191013232358,PRODUCT,6
https://www.press.sk/2012+388/,https://web.archive.org/web/20191207090002/https://www.press.sk/2012+388/,20191207090002,PRODUCT,6
https://www.press.sk/2012/letectvi-kosmonautika-c.82012/,https://web.archive.org/web/20190826060544/https://www.press.sk/2012/letectvi-kosmonautika-c.82012/,20190826060544,PRODUCT,1
http://www.press.sk/2013/,https://web.archive.org/web/20160802161652/http://www.press.sk/2013/,20160802161652,PRODUCT,12
http://www.press.sk/2013/,https://web.archive.org/web/20170406145653/http://www.press.sk/2013/,20170406145653,PRODUCT,12
https://www.press.sk/2013/,https://web.archive.org/web/20170731130607/https://www.press.sk/2013/,20170731130607,PRODUCT,12
https://www.press.sk/2013/,https://web.archive.org/web/20190721095108/https://www.press.sk/2013/,20190721095108,PRODUCT,13
https://www.press.sk/2013/,https://web.archive.org/web/20190923211236/https://www.press.sk/2013/,20190923211236,PRODUCT,13
https://www.press.sk/2013/,https://web.archive.org/web/20191206012100/https://www.press.sk/2013/,20191206012100,PRODUCT,13
https://www.press.sk/2013/,https://web.archive.org/web/20230311055302/https://www.press.sk/2013/,20230311055302,PRODUCT,13
http://www.press.sk/2013+192/,https://web.archive.org/web/20160802135436/http://www.press.sk/2013+192/,20160802135436,PRODUCT,12
http://www.press.sk/2013+192/,https://web.archive.org/web/20170406044734/http://www.press.sk/2013+192/,20170406044734,PRODUCT,12
https://www.press.sk/2013+192/,https://web.archive.org/web/20170731042049/https://www.press.sk/2013+192/,20170731042049,PRODUCT,12
https://www.press.sk/2013+192/,https://web.archive.org/web/20190822224302/https://www.press.sk/2013+192/,20190822224302,PRODUCT,12
https://www.press.sk/2013+192/,https://web.archive.org/web/20191013232427/https://www.press.sk/2013+192/,20191013232427,PRODUCT,12
